created_at,text,user_name,user_avatar,reposts_count,comments_count,attitudes_count
2025-02-10 14:05:21,打法各异，花样不断，谁想来过两招？#电影哪吒之魔童闹海# http://t.cn/A61vOS0u ​,电影哪吒之魔童闹海,"https://tvax3.sinaimg.cn/crop.0.0.600.600.1024/006MNQ2Qly8hwfl4uwjqgj30go0go0u0.jpg?KID=imgbed,tva&Expires=1739430801&ssig=xCmcG77eOx",292,1012,23086
2025-02-10 14:02:16,"從第一張專輯開始，音樂後製都在LA進行，能夠在LA舉辦並完成個唱，又是在許多音樂傳奇人物開唱的場地表演，一切都讓昨晚北美第一站的FINAL LAP充滿溫暖與意義。 

雖然自己的身體狀態並不是最佳，謝謝你們的熱情和鼓勵，完整了我的不完美！

下一站FINAL LAP多倫多站見！

#林俊杰jj20世界巡回演唱会# ​",林俊杰,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.1024/001iTAiely8hwvb17of6mj60u00u0t9q02.jpg?KID=imgbed,tva&Expires=1739444595&ssig=ff0TozB4AT",15409,10312,49411
2025-02-10 13:50:13,除了宝宝本人转发鲜花社舞台时体面提了一嘴，gzs四次发博都没带某地方台已经很说明问题了，我们此次活动的出席与他们无关 ​,阿斯巴甜的米,"https://tvax3.sinaimg.cn/crop.0.0.720.720.1024/beb8c7fdgy1hpwhnuwrwlj20k00k0wf1.jpg?KID=imgbed,tva&Expires=1739445670&ssig=CbEpILR333",912,328,12318
2025-02-10 13:37:32,【还在破纪录！#哪吒2破83亿#[爱你]】#华人称哪吒2犄角旮旯位置都有人买#2月10日，截至目前，电影《哪吒之魔童闹海》票房（含预售）突破83亿，位列全球影史票房榜31位。据猫眼专业版预测票房数据显示，最新预测总票房超120.5亿！#博主回应曝光哪吒2被偷千万票房#@九派新闻 ​​​http://t.cn/A61vCOkU  ​,九派新闻,"https://tvax3.sinaimg.cn/crop.0.0.600.600.1024/008cHdLily8h8vgz2g178j30go0go0tm.jpg?KID=imgbed,tva&Expires=1739432920&ssig=01GzPAP7ca",100,337,9147
2025-02-10 13:17:01,【#周深送你元宵节温暖祝福#】元宵喜乐佳节共团圆，@卡布叻_周深 送来元宵节最新鲜的温暖鼓励，带着满满能量为新的一年开一个好头！@湖南卫视 （记者：张玉洁） http://t.cn/A61v9Xl1 ​,新华社,"https://tvax2.sinaimg.cn/crop.58.61.875.875.1024/001R0E0aly8h8vg6xx3srj60rs0rsdko02.jpg?KID=imgbed,tva&Expires=1739440168&ssig=RbB1IHZHiE",4910,4121,68203
2025-02-10 12:42:59,敖丙的腿 珍藏🤲🏻 ​,阿海就是厉害,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.1024/005u6WWTly1hi49wlou24j30u00u00v8.jpg?KID=imgbed,tva&Expires=1739437546&ssig=Dwd264lJZQ",638,235,8651
2025-02-10 12:26:44,#合作导演称哪吒2不拖欠到点就结账#哪吒2魔童闹海结局出现的定海神针如意金箍棒 http://t.cn/A61va8Td ​,竞圈乐同框,"https://tvax2.sinaimg.cn/crop.0.0.750.750.1024/007ZT6Vjly8gjpa64t6q5j30ku0ku75d.jpg?KID=imgbed,tva&Expires=1739446089&ssig=7HeDplzcEY",36,131,2558
2025-02-10 12:22:06,"居然提无名，那可以审判打戏和打戏的区别[doge]
人不行怪路不平，再怎么挣扎也改变不了废的现实 ​",DokiDoki希希,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.1024/0068Gehxly8hxx10ufwxgj30u00u0jva.jpg?KID=imgbed,tva&Expires=1739434343&ssig=7GxuwpcmNB",62,64,2043
2025-02-10 11:51:42,byebye西安 ​,姚弛Zeawo,"https://tvax2.sinaimg.cn/crop.0.0.512.512.1024/0077vcUvly8fsx19b5rzsj30e80e874x.jpg?KID=imgbed,tva&Expires=1739434847&ssig=t50a%2BS2p%2BO",10368,5337,14269
2025-02-10 11:51:07,陈塘关“最”厉害表彰大会。还有哪些奖项，请你来颁发[哪吒使坏]#电影哪吒之魔童闹海# ​,电影哪吒之魔童闹海,"https://tvax3.sinaimg.cn/crop.0.0.600.600.1024/006MNQ2Qly8hwfl4uwjqgj30go0go0u0.jpg?KID=imgbed,tva&Expires=1739428094&ssig=67EgnyWVjt",1637,2027,112406
2025-02-10 11:38:32,#哪吒2被盗摄翻译上传外网#据维度新闻报道，2月9日，有网友注意到，有人将《哪吒2》盗摄翻译并上传外网，网友称疑似是越南网友盗摄了《哪吒2》，翻译成了越南语上传到了外网，并回复越南观众说是用相机拍摄的，现在人已经回越南了。对此，电影出品方彩条屋影业的官方账号回应：“已知晓，我们这边会努 ​,倚天Video,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.1024/006VSk42ly8hu4n743snsj30u00u0mxv.jpg?KID=imgbed,tva&Expires=1739445327&ssig=OhCEcdQwR5",322,1806,31580
2025-02-10 11:12:24,刚刷到这张图，说是哪吒2参加微博之夜。[笑cry] ​,锋潮科技,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.1024/6b1394a6ly8gdj69cqcx8j20u00u0dhh.jpg?KID=imgbed,tva&Expires=1739446091&ssig=qAY7jXS5aD",112,325,7660
2025-02-10 10:46:33,#180天重启计划定档0217# #180天重启计划全员立flag# 李言要学会不再沉默，勇敢反抗[加油] #180天重启计划#  ​,何洛洛_Ning,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.1024/006G0Hz8ly8h3esxauo8hj30u00u0wjc.jpg?KID=imgbed,tva&Expires=1739441858&ssig=%2BTurR9vV2W",152826,19855,98486
2025-02-10 10:33:13,传说中五彩斑斓的白帮大家找到了！#电影哪吒之魔童闹海# http://t.cn/A63sDpJD ​,电影哪吒之魔童闹海,"https://tvax3.sinaimg.cn/crop.0.0.600.600.1024/006MNQ2Qly8hwfl4uwjqgj30go0go0u0.jpg?KID=imgbed,tva&Expires=1739445254&ssig=5AcsqQYPV3",489,765,32158
2025-02-10 10:30:25,#电影独一无二演员阵容##电影独一无二# 发布影院版15秒预告，预告以家中唯一听人女儿喻延（张婧仪饰）视角走进听障群体家庭故事，无声的手语与“我也有想做的事情啊”的大声发问是作为家庭与外界沟通桥梁的她最难解的成长命题。预告中也首次曝光全新演员。影片由王沐编剧执导，张婧仪、陈明昊、辛云来 ​,新浪电影,"https://tvax2.sinaimg.cn/crop.0.0.400.401.1024/6f0b57d3ly8hxtdqkbcazj20b50b40tn.jpg?KID=imgbed,tva&Expires=1739445672&ssig=iRWclFIhrB",27781,1654,14530
2025-02-10 10:30:00,"#师兄太稳健杀青#
修仙问道喜相逢，稳行致远盼相见。
总导演：@何澍培
领衔主演：@敖瑞鹏的微博
领衔主演：@孙珍妮的微博
领衔主演：@敖子逸
主演：@演员艾米  
特别出演：@曾可妮Jenny-Z 
友情出演：@于毅yan
主演：@张常宁呀 @李哲豪-
优酷预约：http://t.cn/A6nJzAWm
微博预约： ​",剧集师兄太稳健,"https://tvax4.sinaimg.cn/crop.0.0.1023.1023.1024/008G7MK3ly8hx49hrx6uvj30sg0sfgo9.jpg?KID=imgbed,tva&Expires=1739428139&ssig=9yO1zAklg6",2704,3891,28756
2025-02-10 10:26:58,"出道21年，好友相伴，繁星流动，温拿重逢……
昨晚的第三场的我们是无比幸福的，
台上忘情滑跪，台下如痴如醉，三小时的未•live，没人觉得累……约定好了，澳门7.8.9再会🍝^_^
#张杰未LIVE巡回演唱会# #张杰未LIVE开往1982巡回演唱会#  ​",张杰,"https://tvax3.sinaimg.cn/crop.0.0.512.512.1024/001lZJw4ly8hx0henfmvkj60e80e8wep02.jpg?KID=imgbed,tva&Expires=1739439313&ssig=d6JIGVzWs1",208019,166843,198148
2025-02-10 10:20:51,昨晚完成了我們幾年前的承諾👌⋯⋯張杰在香港開個唱時我們温拿會當嘉賓🤞👏👍 ​,譚詠麟AlanTam,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.1024/001S3sf0ly8hnaekvqcfej60u00u0n0i02.jpg?KID=imgbed,tva&Expires=1739445690&ssig=A8%2BeMynDGi",1129,1513,19644
2025-02-10 10:02:09,#赵露思散步被偶遇# 有网友偶遇赵露思散步，虽然还需要拐杖但是状态好很多了耶！新发色在现实中看起来超有气场的[憧憬]静静等待与美女见面的日子～（视频crint） ​,明星娱乐新闻,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.1024/59800a5aly8hqrj8446z3j20u00u0gno.jpg?KID=imgbed,tva&Expires=1739444222&ssig=F%2BKUolHpNn",249,1633,25796
2025-02-10 10:00:11,大雪纷菲❄️#蛇年大吉# ​,邢菲_,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.1024/0020rVqlly8hvp9vq8fwzj60u00u0gop02.jpg?KID=imgbed,tva&Expires=1739432177&ssig=brHSa9dHrN",10587,8408,16672
2025-02-10 10:00:00,"【#哪吒2幕后纪录片#《不破不立》全网上线】
#电影哪吒之魔童闹海# 最真实幕后首公开
这一次，突破想象力极限，踮脚触碰天花板！
致，敢与这个世界碰撞的你。 ​",电影哪吒之魔童闹海,"https://tvax3.sinaimg.cn/crop.0.0.600.600.1024/006MNQ2Qly8hwfl4uwjqgj30go0go0u0.jpg?KID=imgbed,tva&Expires=1739430869&ssig=PHBoklw0%2Fy",2956,2944,84531
2025-02-10 09:40:00,#2025江苏卫视元宵晚会阵容# #鞠婧祎官宣江苏卫视元宵晚会# 舞台上的精灵，编织璀璨的星辰。欢迎@鞠婧祎 加盟#江苏卫视元宵晚会# ，2月12日正月十五20:30，一起跟着光迎元宵。 ​,江苏卫视春晚,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.1024/005U7u7yly8hybcjteq43j30u00u00x3.jpg?KID=imgbed,tva&Expires=1739436236&ssig=ImqEoPzGB%2B",20676,12741,77036
2025-02-10 08:28:41,#王楚钦恭喜蒯曼# 王楚钦恭喜蒯曼，这是左手将的惺惺相惜吧，合照时还让梁靖崑往中间站，主动和林诗栋击掌，王楚钦真的是太体面了，印证了一句话，场上打球，场下做人！cr 晚餐只吃西红柿 粥饺拉面馆 #王楚钦把梁靖崑推到林诗栋旁边# ​,娱乐每日专用,"https://tvax2.sinaimg.cn/crop.0.0.664.664.1024/6d785c43ly8focyflzpthj20ig0igt9b.jpg?KID=imgbed,tva&Expires=1739445694&ssig=Z8kyqR1Pk8",285,832,18998
2025-02-10 00:02:43,120亿票房什么概念？笑晕了 ​,好吃懒做阿玖,"https://tvax3.sinaimg.cn/crop.0.0.1031.1031.1024/007hsdEnly8hyhx3bjyb4j30sn0snabd.jpg?KID=imgbed,tva&Expires=1739430731&ssig=UaWdMy0Ktn",196,392,19098
2025-02-09 23:30:05,"哇靠，网友在横店偶遇丁禹兮杨仕泽聚餐[抓狂]这个副驾驶好像少了个我吧！（丁禹兮有驾照敢开车版🚗

#丁禹兮杨仕泽聚餐##横店偶遇丁禹兮杨仕泽# ​",会火,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.1024/00448XYOly8hr3sojtj9ej60u00u0aau02.jpg?KID=imgbed,tva&Expires=1739446096&ssig=SOPk0trOG1",372,605,24211
2025-02-09 23:12:51,没演技突然就火了的演员 ​,知名青年小新,"https://tvax4.sinaimg.cn/crop.0.0.1059.1059.1024/007Dwi7Lly8hhet3tcd4nj30tf0tfwgm.jpg?KID=imgbed,tva&Expires=1739433470&ssig=70dceu%2BzPf",1269,8798,919087
2025-02-09 22:50:01,#阿乐辣评bot# 网友辣评《创造营亚洲2》的《寄明月》舞台：“#把徐明浩困成微博之夜的马丽了#”，哈哈哈很形象了[允悲] ​,新浪娱乐,"https://tvax1.sinaimg.cn/crop.0.0.440.440.1024/001Na93Ily8hry8vi8jsej60c80c8q3h02.jpg?KID=imgbed,tva&Expires=1739437815&ssig=zWBospS2X4",405,676,17584
2025-02-09 22:36:59,#哪吒之魔童闹海预测票房超120亿#  据猫眼专业版预测票房数据显示，《哪吒之魔童闹海》预测票房上涨，最新预测总票房超120.5亿！ ​,猫眼电影,"https://tvax4.sinaimg.cn/crop.0.0.511.511.1024/9ba9f657ly8h8v1n47p4ij20e70e73yz.jpg?KID=imgbed,tva&Expires=1739431256&ssig=KdmEpXalSd",198,329,5737
2025-02-09 22:21:03,"敖光∶丙丙好，父王坏，我说的！ 
清汤大老爷啊。
#敖光# #敖丙# ​",画画的炎久,"https://tvax1.sinaimg.cn/crop.0.0.828.828.1024/e83a04ccly8glzbkfnow6j20n00n0q40.jpg?KID=imgbed,tva&Expires=1739433179&ssig=hqGrbtL%2Bfy",592,267,20402
2025-02-09 22:04:34,【一克拉】权威阵容生日拉表 ​,一克拉璀璨小相册,"https://tvax4.sinaimg.cn/crop.0.0.600.600.1024/008aSFtqly8hwp3sey407j30go0gogmz.jpg?KID=imgbed,tva&Expires=1739437954&ssig=LmhrqIJlqo",3890,2746,17307
2025-02-09 21:39:52,"#湖南卫视元宵喜乐会安全倡议#
[话筒]@湖南卫视元宵喜乐会 官微发布：《2025湖南卫视芒果TV元宵喜乐会》安全倡议书！详情戳图👇
#湖南卫视元宵喜乐会# ​",湖南卫视,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.1024/001MTwmaly8h8vlu6go9hj60u00u0mxm02.jpg?KID=imgbed,tva&Expires=1739445248&ssig=MScfsGVLnm",17607,3173,109929
2025-02-09 21:37:22,"#谁教李昀锐这么背包的# 
不是谁教李昀锐这么背包的啊，我们小林不光是古装美男，年代剧里也是秀色可餐啊，结局回母校这段宽肩窄腰，白衬衫细框眼镜，脖子上乖乖挂着老婆的小包，谁懂抬手幅眼镜这一下戒指闪闪发光人夫感简直拉满了#李昀锐走到哪都是妻管严# http://t.cn/A63st6vA ​",影视剧学长,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.1024/006uKHXgly8hxk8mj397jj30u00u0408.jpg?KID=imgbed,tva&Expires=1739445681&ssig=SZ4QP7QPNr",3015,1253,15531
2025-02-09 20:22:11,"#种地吧# 搭神秘“架子”时刻！
#楠得有空# 
芥菜饭重出后陡江湖
#何浩楠[超话]# ​",种地吧何浩楠,"https://tvax3.sinaimg.cn/crop.0.0.511.511.1024/006Fvx3lly8htvh0dw49mj30e70e7aaa.jpg?KID=imgbed,tva&Expires=1739446084&ssig=Xxa0DPVqpS",192589,32441,197027
2025-02-09 20:16:51,这个数字其实更有意义，感谢观众！ ​,王长田,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.1024/001ZPqf1ly8hy7nz47ae7j60u00u0jwd02.jpg?KID=imgbed,tva&Expires=1739435372&ssig=FDQvGcmqoz",325,2176,60076
2025-02-09 20:04:31,羊杂碎！！！[春游家族][春游家族][春游家族]#种地吧##王一珩大帅哥##onesd王一珩[超话]#  ​,种地吧王一珩,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.1024/006v1Xxply8hri8ce7svrj30u00u079u.jpg?KID=imgbed,tva&Expires=1739446089&ssig=nEbCFcPxhu",11495,21554,120801
2025-02-09 19:54:50,"都来都来[比耶]
#沈家梁三事##电视剧五福临门#
好der怕蜂子蜂子哈哈哈哈哈🐝 ​",梁永棋,"https://tvax2.sinaimg.cn/crop.0.0.512.512.1024/70aa8b93ly8hxwsnxu47rj20e80e8wft.jpg?KID=imgbed,tva&Expires=1739445662&ssig=xfLxhRP4MT",948,1625,11326
2025-02-09 19:44:20,"【视频：#武契奇专车行驶中后轮脱落#】当地时间2月8日，塞尔维亚总统武契奇乘坐的车辆在行驶途中发生意外，轮胎发生脱落。所幸事故未造成人员伤亡，总统安全团队迅速作出反应。目前，相关部门已启动调查。

武契奇本人表示，不必对此事过度解读或炒作。“这没什么特别的，不值得大惊小怪。”（总台记者 ​",总台环球资讯,"https://tvax2.sinaimg.cn/crop.227.227.568.568.1024/001O7TFEly8h8wl0ugxtxj60sg0sg3zq02.jpg?KID=imgbed,tva&Expires=1739430731&ssig=qiqH32cHj6",240,286,2347
2025-02-09 19:44:14,"据台湾媒体报道，具俊晔的财产状况惊人，不仅拥有破亿房产，还得到权志龙的尊敬。
真的假的？[doge](cr网络) ​",娱新小弟,"https://tvax1.sinaimg.cn/crop.0.0.398.398.1024/007ycY2Ply8hobrtz6n04j30b20b2mxb.jpg?KID=imgbed,tva&Expires=1739445674&ssig=0hHwx63XgE",488,9678,138796
2025-02-09 19:20:41,【#哪吒2票房已经突破80亿元#】#哪吒2中国影史首部票房破80亿电影#据网络数据，电影《哪吒之魔童闹海》票房（含预售）突破80亿，成为中国影史首部票房破80亿电影！ 暂列全球票房榜第39名！#哪吒2票房破80亿#（人民网 郭冠华）http://t.cn/A61vr5uQ ​,人民网,"https://tvax3.sinaimg.cn/crop.0.0.690.690.1024/002uLDeXly8h8vh2k4apuj60j60j6gm402.jpg?KID=imgbed,tva&Expires=1739446085&ssig=3x9vM0RKZa",1453,1215,26394
2025-02-09 18:25:37,"摁下快门的时刻是感到温暖的瞬间[心]
                                              （宋记者摄） 
#白色橄榄树# ​",梁洁Little,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.1024/a72b45cbly8hy4e2jpouwj20u00u0jtp.jpg?KID=imgbed,tva&Expires=1739446090&ssig=Jwot7DxbIT",11434,14926,69890
2025-02-09 18:14:14,饺子：早知道十亿十亿画了[泪] ​,1900影剧室,"https://tvax2.sinaimg.cn/crop.0.0.600.600.1024/5d59caf7ly8hdq5mezgnij20go0goq47.jpg?KID=imgbed,tva&Expires=1739432666&ssig=V8y5a2BpB9",887,1056,148767
2025-02-09 18:08:03,#我家那小子# 超！级！帅！[酷]#九点九分# ​,高卿尘Nine,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.1024/0068PQ4rly8hpwzcfu4swj30u00u0q5o.jpg?KID=imgbed,tva&Expires=1739430403&ssig=GRgE2H8Uxj",22221,53813,52348
2025-02-09 18:01:24,【#石矶娘娘的另一份工作是公司行政#】#石矶娘娘也是打工人#2月9日，《哪吒之魔童闹海》配音导演、李靖的配音演员陈浩发布一则视频，称“石矶娘娘‘真容’，我们公司的行政人员小薇，感谢大家对《哪吒2》配音的喜爱”。#石矶娘娘的配音竟是公司行政# #哪吒2票房破80亿#视频中，石矶娘娘的配音演员小薇 ​,四川日报,"https://tvax3.sinaimg.cn/crop.0.0.600.600.1024/003skQFsly8haoyynb4x7j60go0gogmx02.jpg?KID=imgbed,tva&Expires=1739438556&ssig=DeC%2BS2EPfF",93,55,4553
2025-02-09 17:58:28,#赵露思炫崽狂魔#赵露思库存大放送！啊啊啊三个萌物，看到露思开心我就开心[腊肠笔芯] http://t.cn/A63FuPWw ​,娱乐榜姐,"https://tvax4.sinaimg.cn/crop.0.0.996.996.1024/9e2f67dely8h8v42t2e7nj20ro0roq3x.jpg?KID=imgbed,tva&Expires=1739432091&ssig=G4NzW7jigZ",554,2418,45303
2025-02-09 17:50:03,"#好小众听到爱豆被催婚#

时代也是在进步了，居然能在#创造营亚洲#的舞台上听到爱豆被催婚的🤔简直不要太真实了好吗！！
虚岁28岁的学员Jelly在加试现代舞表演完后，在线表示因为自己的年纪到了要结婚的时候，所以父母总是会催着结婚、找工作之类的，这也让他很苦恼😮‍💨
BamBam听完后立马打趣 ​",北岛,"https://tvax3.sinaimg.cn/crop.0.0.750.750.1024/006MaaAOly8ga5r1705c4j30ku0ku3z3.jpg?KID=imgbed,tva&Expires=1739445680&ssig=qUNAvBjU9B",2416,1110,7081
2025-02-09 17:41:28,#好莱坞制片人盛赞哪吒是大片#【#哪吒2洛杉矶首映结束全场鼓掌#】据红星新闻报道，当地时间2月8日，中国动画电影《哪吒之魔童闹海》在美国洛杉矶好莱坞TCL中国剧院举办海外首映礼，吸引了海外华人观众及国际影迷参与。#美国观众谈看完哪吒2感受# 一位华人观众表示：“舞龙、捏泥人、糖画、写春联、剪纸 ​,九派新闻,"https://tvax3.sinaimg.cn/crop.0.0.600.600.1024/008cHdLily8h8vgz2g178j30go0go0tm.jpg?KID=imgbed,tva&Expires=1739446096&ssig=U5B23u3kur",520,1136,38959
2025-02-09 17:40:32,【#黄旭华吊唁现场有束花的落款令人泪目# 】黄旭华院士的吊唁仪式现场，有束花的落款令人泪目：“黄总师一路走好，核潜艇36棵青松敬。”他们，是中国第一批核潜艇试航员，被誉“36棵青松”。他们隐姓埋名，一起经历核潜艇试航试验的生死考验。每次出海前，他们都要写下遗书，“出航可能就回不来”。（ ​,北京时间,"https://tvax4.sinaimg.cn/crop.0.0.821.821.1024/003gul7lly8h8vg84tqdwj60mt0mtmy302.jpg?KID=imgbed,tva&Expires=1739446085&ssig=DkoBZmcnDz",9712,1413,150255
2025-02-09 17:37:54,"#陈汉典谈大S去世泛泪##陈汉典说大S是很温暖的姐姐# 据台媒，陈汉典今日出席活动谈好友大S去世眼泛泪光，回忆起当年大S代班《康熙来了》时，他表示大S是很温暖的姐姐，一直鼓励他关心她，“希望她一路好走”。陈汉典还透露有传信息关心小S，#陈汉典说小s需要空间#。
另外，AKIRA被问林志玲的心情，表示 ​",新浪娱乐,"https://tvax1.sinaimg.cn/crop.0.0.440.440.1024/001Na93Ily8hry8vi8jsej60c80c8q3h02.jpg?KID=imgbed,tva&Expires=1739444427&ssig=QUMTY8lGOS",164,1323,17795
2025-02-09 17:12:10,"比巴掌来的更早的是敖丙指尖的香味
哪吒2已超78亿 ​",听叶念,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.1024/008kYQwLly8hyibgij5i8j30u00u0mzr.jpg?KID=imgbed,tva&Expires=1739444215&ssig=RuwRtGZ%2Flt",60,40,3878
2025-02-09 16:58:54,戚薇好友林子君公开支持张兰和汪小菲。 ​,佳琪吖bb,"https://tvax1.sinaimg.cn/crop.0.0.1064.1064.1024/007X9f6tly8hc38pgmijmj30tk0tkgni.jpg?KID=imgbed,tva&Expires=1739445678&ssig=wJ%2FpIrBSo2",514,5593,85377
2025-02-09 16:48:26,"#女子的贞洁从不在罗裙之下# 顾文宇向采莲袒露心底爱意，并约她在青龙桥见面，采莲虽满心欢喜，但在梳妆时却看到了自己手臂上的昙花印记，瞬间想到被玷污的过往，便起了退缩之心……
叶平安和霓裳发现采莲心不在焉，听她说怕自己被人说不检点，霓裳一句「狗屁，贞洁什么的只是束缚女人的枷锁，自古以来 ​",展台手册,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.1024/007kKaCNly8hhybl4jes6j30u00u0acc.jpg?KID=imgbed,tva&Expires=1739435759&ssig=ntTsFtpWl2",4543,2552,46813
2025-02-09 14:03:20,"【#预测哪吒2票房#[思考]】

#哪吒2洛杉矶首映结束全场鼓掌##澳洲小伙到哪吒总部喊话第3部#http://t.cn/A63FMYQT ​​​",九派新闻,"https://tvax3.sinaimg.cn/crop.0.0.600.600.1024/008cHdLily8h8vgz2g178j30go0go0tm.jpg?KID=imgbed,tva&Expires=1739446090&ssig=%2B1r0fGHrwE",32,26,64750
2025-02-09 13:36:02,喜欢这样记录下来跟大家的快乐时光[虎爪比心] http://t.cn/A63FcrRU ​,我是林一同学,"https://tvax4.sinaimg.cn/crop.0.2.1242.1242.1024/8ddad39dly8fdq7sj4rgaj20yi0ymadb.jpg?KID=imgbed,tva&Expires=1739438899&ssig=2mQzF8P5uu",54889,39544,88482
2025-02-09 13:34:36,当知道这周只放一天假的“你”，请看VCR[哪吒使坏]#电影哪吒之魔童闹海# ​,电影哪吒之魔童闹海,"https://tvax3.sinaimg.cn/crop.0.0.600.600.1024/006MNQ2Qly8hwfl4uwjqgj30go0go0u0.jpg?KID=imgbed,tva&Expires=1739442958&ssig=%2BPg7x2Ud01",1801,2307,79502
2025-02-09 13:16:43,【#熊出没票房超过射雕#】据网络平台数据，刚刚，电影《熊出没·重启未来》总票房超过《射雕英雄传：侠之大者》。网友：#熊出没不语只是默默往上爬# ​,现代快报,"https://tvax2.sinaimg.cn/crop.0.0.200.200.1024/001O7v94ly8hwjqrqk4tij605k05kmx002.jpg?KID=imgbed,tva&Expires=1739432780&ssig=w%2FK%2BpwSpNK",1246,4416,265047
2025-02-09 13:14:18,"2.9 马嘉祺 西安飞北京到达

cr看水印 http://t.cn/A63F5RQl ​",补充点维生素C,"https://tvax2.sinaimg.cn/crop.0.0.728.728.1024/006f3EHYly8hcup3qn5i8j30k80k8gm6.jpg?KID=imgbed,tva&Expires=1739439253&ssig=n95e2L2vKl",229,250,8568
2025-02-09 13:07:02,#饺子导演不行多做点哪吒番外# 哪吒番外篇合集🈶，完全不输正片！！！感觉又看了一部哪吒，饺子导演不行多做点番外解解馋…[doge]#哪吒番外篇完全不输正片#http://t.cn/A63FidId ​,时报文娱,"https://tvax2.sinaimg.cn/crop.0.0.512.512.1024/006JzlWmly8hejzwf9o3ij30e80e8t8t.jpg?KID=imgbed,tva&Expires=1739445671&ssig=nDE1vn0b1k",8539,758,51522
2025-02-09 13:00:50,#原来笋有这么多种做法# EP07陪看直播，书画团和村民们把亲手挖的笋做成了全笋宴！鲜香四溢的爆生笋、滋味醇厚的豆腐炖黄金笋条、还有白白胖胖的笋包等美食...真是让人垂涎欲滴！原来笋有这么多种做法~ #书画的中国# http://t.cn/A63FqiTI ​,北京卫视书画里的中国,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.1024/007VvZPoly8hww18m50i2j30u00u0abj.jpg?KID=imgbed,tva&Expires=1739444565&ssig=0FDwNpPI0M",5096,1001,100056
2025-02-09 11:40:47,"#掌心咬戏比吻戏还带感# 长这么大还是第一次被咬戏爽到了，《掌心》真有你的！

叶平安死里逃生出狱后身体受重伤，而曾在狱里折磨她，强迫她认罪的元少城看望她的时候不仅被阴阳怪气的嘲讽，叶平安为了出气还一口咬在元少城的手上。掌心的狗咬狗cp终于咬上了！

而且元少城虽然武功高强，但是被叶平安 ​",千面狐狸白凤九,"https://tvax2.sinaimg.cn/crop.0.0.480.480.1024/0084h8wPly8hvto1qev96j30dc0dcaai.jpg?KID=imgbed,tva&Expires=1739443704&ssig=WOAitECNoh",2876,1939,19096
2025-02-09 11:29:54,月薪七千在大理农场喂牛 ​,鲫北,"https://tvax3.sinaimg.cn/crop.0.0.750.750.1024/005FMDaAly8gdgy69ciqwj30ku0kudg7.jpg?KID=imgbed,tva&Expires=1739430869&ssig=BptUgoBeTp",767,173,6116
2025-02-09 11:00:59,【#哪吒2这个画面一帧渲染了1.5小时#】近日，参与《哪吒2》特效制作的江西团队成员之一向@今视频长天新闻 讲述了许多幕后故事。他透露，哪吒往仙露里撒尿的画面一秒25帧，一帧渲染花了1.5个小时，甲方一试也“呐喊”：“为什么要渲这么久！”小编算了一下，那一秒的渲染时间就是37.5小时啊！ ​,梨视频,"https://tvax4.sinaimg.cn/crop.0.0.600.600.1024/006yllNVly8h8wegdfz5fj30go0gojru.jpg?KID=imgbed,tva&Expires=1739445682&ssig=t0qnLO8eNY",234,259,14878
2025-02-09 10:08:57,每一次启程都有不舍与牵挂，但只要有爱就不会怕。#电影哪吒之魔童闹海# ​,电影哪吒之魔童闹海,"https://tvax3.sinaimg.cn/crop.0.0.600.600.1024/006MNQ2Qly8hwfl4uwjqgj30go0go0u0.jpg?KID=imgbed,tva&Expires=1739437899&ssig=Mm9dWPKFsh",1138,1418,49460
2025-02-09 10:02:56,原来熊出没能一年一部大电影，是因为它有三个团队三班倒啊[哆啦A梦吃惊] ​,芒果妈妈,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.1024/001ks3BOly8h8ug2u3zumj60u00u0wf602.jpg?KID=imgbed,tva&Expires=1739445692&ssig=9rBIjpbx2H",199,651,44503
